store,item,date,sales
S2,I5,2022-01-07,42.7
S2,I5,2022-01-08,29.9
S2,I5,2022-01-09,35.4
S2,I5,2022-01-10,53.1
S2,I5,2022-01-11,51.9
S2,I5,2022-01-12,63.6
S2,I5,2022-01-13,57.7
S2,I5,2022-01-14,52.2
S2,I5,2022-01-15,42.2
S2,I5,2022-01-16,45.8
S2,I5,2022-01-17,60.1
S2,I5,2022-01-18,62.5
S2,I5,2022-01-19,59.0
S2,I5,2022-01-20,54.3
S2,I5,2022-01-21,47.9
S2,I5,2022-01-22,48.3
S2,I5,2022-01-23,48.5
S2,I5,2022-01-24,54.4
S2,I5,2022-01-25,54.7
S2,I5,2022-01-26,50.6
S2,I5,2022-01-27,58.9
S2,I5,2022-01-28,44.9
S2,I5,2022-01-29,37.2
S2,I5,2022-01-30,53.5
S2,I5,2022-01-31,56.0
S2,I5,2022-02-01,61.3
S2,I5,2022-02-02,59.9
S2,I5,2022-02-03,63.4
S2,I5,2022-02-04,53.3
S2,I5,2022-02-05,34.9
S2,I5,2022-02-06,46.5
S2,I5,2022-02-07,47.0
S2,I5,2022-02-08,60.9
S2,I5,2022-02-09,61.8
S2,I5,2022-02-10,37.1
S2,I5,2022-02-11,42.8
S2,I5,2022-02-12,42.5
S2,I5,2022-02-13,49.4
S2,I5,2022-02-14,54.6
S2,I5,2022-02-15,66.5
S2,I5,2022-02-16,59.5
S2,I5,2022-02-17,53.9
S2,I5,2022-02-18,48.6
S2,I5,2022-02-19,35.1
S2,I5,2022-02-20,43.8
S2,I5,2022-02-21,42.3
S2,I5,2022-02-22,68.3
S2,I5,2022-02-23,60.9
S2,I5,2022-02-24,48.3
S2,I5,2022-02-25,44.7
S2,I5,2022-02-26,45.0
S2,I5,2022-02-27,41.3
S2,I5,2022-02-28,48.7
S2,I5,2022-03-01,57.9
S2,I5,2022-03-02,66.0
S2,I5,2022-03-03,53.0
S2,I5,2022-03-04,41.6
S2,I5,2022-03-05,35.2
S2,I5,2022-03-06,45.4
S2,I5,2022-03-07,46.1
S2,I5,2022-03-08,55.0
S2,I5,2022-03-09,60.1
S2,I5,2022-03-10,58.9
S2,I5,2022-03-11,48.4
S2,I5,2022-03-12,46.7
S2,I5,2022-03-13,37.7
S2,I5,2022-03-14,44.0
S2,I5,2022-03-15,53.2
S2,I5,2022-03-16,57.9
S2,I5,2022-03-17,51.7
S2,I5,2022-03-18,41.6
S2,I5,2022-03-19,41.2
S2,I5,2022-03-20,37.9
S2,I5,2022-03-21,43.9
S2,I5,2022-03-22,61.7
S2,I5,2022-03-23,63.6
S2,I5,2022-03-24,53.4
S2,I5,2022-03-25,39.6
S2,I5,2022-03-26,44.5
S2,I5,2022-03-27,51.3
S2,I5,2022-03-28,53.5
S2,I5,2022-03-29,56.9
S2,I5,2022-03-30,69.3
S2,I5,2022-03-31,47.4
S2,I5,2022-04-01,61.9
S2,I5,2022-04-02,58.3
S2,I5,2022-04-03,31.3
S2,I5,2022-04-04,50.8
S2,I5,2022-04-05,57.8
S2,I5,2022-04-06,60.0
S2,I5,2022-04-07,59.4
S2,I5,2022-04-08,52.1
S2,I5,2022-04-09,40.6
S2,I5,2022-04-10,38.4
S2,I5,2022-04-11,47.7
S2,I5,2022-04-12,64.3
S2,I5,2022-04-13,53.6
S2,I5,2022-04-14,51.7
S2,I5,2022-04-15,54.0
S2,I5,2022-04-16,39.7
S2,I5,2022-04-17,47.3
S2,I5,2022-04-18,43.9
S2,I5,2022-04-19,69.0
S2,I5,2022-04-20,69.7
S2,I5,2022-04-21,60.1
S2,I5,2022-04-22,42.2
S2,I5,2022-04-23,38.0
S2,I5,2022-04-24,43.5
S2,I5,2022-04-25,54.2
S2,I5,2022-04-26,53.3
S2,I5,2022-04-27,71.7
S2,I5,2022-04-28,53.0
S2,I5,2022-04-29,61.6
S2,I5,2022-04-30,54.7
S2,I5,2022-05-01,38.2
S2,I5,2022-05-02,62.7
S2,I5,2022-05-03,52.6
S2,I5,2022-05-04,70.1
S2,I5,2022-05-05,54.7
S2,I5,2022-05-06,46.2
S2,I5,2022-05-07,39.5
S2,I5,2022-05-08,44.5
S2,I5,2022-05-09,50.4
S2,I5,2022-05-10,70.1
S2,I5,2022-05-11,60.0
S2,I5,2022-05-12,68.7
S2,I5,2022-05-13,35.4
S2,I5,2022-05-14,51.0
S2,I5,2022-05-15,41.3
S2,I5,2022-05-16,53.6
S2,I5,2022-05-17,61.2
S2,I5,2022-05-18,59.9
S2,I5,2022-05-19,61.5
S2,I5,2022-05-20,59.8
S2,I5,2022-05-21,42.4
S2,I5,2022-05-22,45.0
S2,I5,2022-05-23,53.0
S2,I5,2022-05-24,54.3
S2,I5,2022-05-25,59.0
S2,I5,2022-05-26,55.5
S2,I5,2022-05-27,49.8
S2,I5,2022-05-28,44.3
S2,I5,2022-05-29,38.5
S2,I5,2022-05-30,55.6
S2,I5,2022-05-31,68.4
S2,I5,2022-06-01,66.6
S2,I5,2022-06-02,52.8
S2,I5,2022-06-03,44.6
S2,I5,2022-06-04,45.8
S2,I5,2022-06-05,30.9
S2,I5,2022-06-06,53.9
S2,I5,2022-06-07,62.7
S2,I5,2022-06-08,70.7
S2,I5,2022-06-09,50.2
S2,I5,2022-06-10,57.5
S2,I5,2022-06-11,39.4
S2,I5,2022-06-12,44.0
S2,I5,2022-06-13,46.2
S2,I5,2022-06-14,65.5
S2,I5,2022-06-15,70.5
S2,I5,2022-06-16,62.9
S2,I5,2022-06-17,56.1
S2,I5,2022-06-18,44.1
S2,I5,2022-06-19,40.3
S2,I5,2022-06-20,46.5
S2,I5,2022-06-21,70.2
S2,I5,2022-06-22,60.7
S2,I5,2022-06-23,67.3
S2,I5,2022-06-24,53.8
S2,I5,2022-06-25,42.8
S2,I5,2022-06-26,47.5
S2,I5,2022-06-27,60.7
S2,I5,2022-06-28,62.2
S2,I5,2022-06-29,57.4
S2,I5,2022-06-30,61.4
S2,I5,2022-07-01,49.5
S2,I5,2022-07-02,36.8
S2,I5,2022-07-03,48.1
S2,I5,2022-07-04,49.5
S2,I5,2022-07-05,66.2
S2,I5,2022-07-06,62.1
S2,I5,2022-07-07,47.5
S2,I5,2022-07-08,59.5
S2,I5,2022-07-09,52.0
S2,I5,2022-07-10,52.3
S2,I5,2022-07-11,51.1
S2,I5,2022-07-12,58.1
S2,I5,2022-07-13,68.6
S2,I5,2022-07-14,55.2
S2,I5,2022-07-15,46.8
S2,I5,2022-07-16,54.4
S2,I5,2022-07-17,45.7
S2,I5,2022-07-18,61.9
S2,I5,2022-07-19,54.1
S2,I5,2022-07-20,74.3
S2,I5,2022-07-21,66.8
S2,I5,2022-07-22,48.6
S2,I5,2022-07-23,53.3
S2,I5,2022-07-24,42.1
S2,I5,2022-07-25,55.8
S2,I5,2022-07-26,61.0
S2,I5,2022-07-27,61.1
S2,I5,2022-07-28,55.5
S2,I5,2022-07-29,57.4
S2,I5,2022-07-30,49.3
S2,I5,2022-07-31,51.5
S2,I5,2022-08-01,50.6
S2,I5,2022-08-02,73.1
S2,I5,2022-08-03,63.9
S2,I5,2022-08-04,52.2
S2,I5,2022-08-05,43.4
S2,I5,2022-08-06,45.4
S2,I5,2022-08-07,40.1
S2,I5,2022-08-08,57.1
S2,I5,2022-08-09,68.9
S2,I5,2022-08-10,63.4
S2,I5,2022-08-11,61.8
S2,I5,2022-08-12,47.4
S2,I5,2022-08-13,41.7
S2,I5,2022-08-14,56.5
S2,I5,2022-08-15,53.9
S2,I5,2022-08-16,63.5
S2,I5,2022-08-17,57.9
S2,I5,2022-08-18,67.0
S2,I5,2022-08-19,50.7
S2,I5,2022-08-20,52.6
S2,I5,2022-08-21,47.2
S2,I5,2022-08-22,54.1
S2,I5,2022-08-23,71.7
S2,I5,2022-08-24,62.2
S2,I5,2022-08-25,64.7
S2,I5,2022-08-26,46.0
S2,I5,2022-08-27,47.9
S2,I5,2022-08-28,50.1
S2,I5,2022-08-29,61.2
S2,I5,2022-08-30,62.1
S2,I5,2022-08-31,65.0
S2,I5,2022-09-01,56.2
S2,I5,2022-09-02,52.5
S2,I5,2022-09-03,45.3
S2,I5,2022-09-04,45.9
S2,I5,2022-09-05,53.8
S2,I5,2022-09-06,64.7
S2,I5,2022-09-07,62.8
S2,I5,2022-09-08,61.0
S2,I5,2022-09-09,44.3
S2,I5,2022-09-10,59.6
S2,I5,2022-09-11,50.3
S2,I5,2022-09-12,55.2
S2,I5,2022-09-13,67.7
S2,I5,2022-09-14,52.3
S2,I5,2022-09-15,50.2
S2,I5,2022-09-16,46.4
S2,I5,2022-09-17,37.0
S2,I5,2022-09-18,50.5
S2,I5,2022-09-19,55.1
S2,I5,2022-09-20,67.6
S2,I5,2022-09-21,56.8
S2,I5,2022-09-22,64.6
S2,I5,2022-09-23,54.1
S2,I5,2022-09-24,50.1
S2,I5,2022-09-25,47.1
S2,I5,2022-09-26,63.0
S2,I5,2022-09-27,61.6
S2,I5,2022-09-28,72.1
S2,I5,2022-09-29,60.2
S2,I5,2022-09-30,57.6
S2,I5,2022-10-01,43.9
S2,I5,2022-10-02,46.7
S2,I5,2022-10-03,58.3
S2,I5,2022-10-04,59.0
S2,I5,2022-10-05,53.1
S2,I5,2022-10-06,43.9
S2,I5,2022-10-07,55.3
S2,I5,2022-10-08,48.1
S2,I5,2022-10-09,53.1
S2,I5,2022-10-10,55.0
S2,I5,2022-10-11,57.3
S2,I5,2022-10-12,61.3
S2,I5,2022-10-13,62.6
S2,I5,2022-10-14,46.7
S2,I5,2022-10-15,56.5
S2,I5,2022-10-16,59.2
S2,I5,2022-10-17,56.4
S2,I5,2022-10-18,64.5
S2,I5,2022-10-19,55.9
S2,I5,2022-10-20,70.1
S2,I5,2022-10-21,49.7
S2,I5,2022-10-22,48.0
S2,I5,2022-10-23,50.1
S2,I5,2022-10-24,56.8
S2,I5,2022-10-25,61.7
S2,I5,2022-10-26,57.1
S2,I5,2022-10-27,67.5
S2,I5,2022-10-28,55.2
S2,I5,2022-10-29,57.7
S2,I5,2022-10-30,47.9
S2,I5,2022-10-31,61.5
S2,I5,2022-11-01,57.6
S2,I5,2022-11-02,73.5
S2,I5,2022-11-03,53.9
S2,I5,2022-11-04,51.2
S2,I5,2022-11-05,40.0
S2,I5,2022-11-06,46.2
S2,I5,2022-11-07,49.7
S2,I5,2022-11-08,59.6
S2,I5,2022-11-09,71.9
S2,I5,2022-11-10,62.0
S2,I5,2022-11-11,49.9
S2,I5,2022-11-12,45.1
S2,I5,2022-11-13,47.1
S2,I5,2022-11-14,48.9
S2,I5,2022-11-15,64.3
S2,I5,2022-11-16,72.0
S2,I5,2022-11-17,55.2
S2,I5,2022-11-18,55.9
S2,I5,2022-11-19,38.3
S2,I5,2022-11-20,58.2
S2,I5,2022-11-21,53.5
S2,I5,2022-11-22,60.9
S2,I5,2022-11-23,70.9
S2,I5,2022-11-24,58.9
S2,I5,2022-11-25,46.4
S2,I5,2022-11-26,41.8
S2,I5,2022-11-27,45.4
S2,I5,2022-11-28,62.4
S2,I5,2022-11-29,63.3
S2,I5,2022-11-30,75.0
S2,I5,2022-12-01,58.9
S2,I5,2022-12-02,58.5
S2,I5,2022-12-03,44.5
S2,I5,2022-12-04,45.4
S2,I5,2022-12-05,59.1
S2,I5,2022-12-06,73.9
S2,I5,2022-12-07,68.6
S2,I5,2022-12-08,65.4
S2,I5,2022-12-09,55.8
S2,I5,2022-12-10,56.3
S2,I5,2022-12-11,45.1
S2,I5,2022-12-12,50.5
S2,I5,2022-12-13,62.9
S2,I5,2022-12-14,69.0
S2,I5,2022-12-15,60.5
S2,I5,2022-12-16,42.1
S2,I5,2022-12-17,56.6
S2,I5,2022-12-18,41.6
S2,I5,2022-12-19,61.4
S2,I5,2022-12-20,69.0
S2,I5,2022-12-21,70.5
S2,I5,2022-12-22,62.6
S2,I5,2022-12-23,44.2
S2,I5,2022-12-24,46.4
S2,I5,2022-12-25,47.4
S2,I5,2022-12-26,56.3
S2,I5,2022-12-27,59.5
S2,I5,2022-12-28,71.1
S2,I5,2022-12-29,62.1
S2,I5,2022-12-30,54.7
S2,I5,2022-12-31,55.7
S3,I1,2022-01-01,44.3
S3,I1,2022-01-02,38.8
S3,I1,2022-01-03,45.2
S3,I1,2022-01-04,60.1
S3,I1,2022-01-05,66.0
S3,I1,2022-01-06,52.9
S3,I1,2022-01-07,51.1
S3,I1,2022-01-08,34.4
S3,I1,2022-01-09,36.9
S3,I1,2022-01-10,48.9
S3,I1,2022-01-11,49.9
S3,I1,2022-01-12,67.5
S3,I1,2022-01-13,52.8
S3,I1,2022-01-14,45.6
S3,I1,2022-01-15,35.9
S3,I1,2022-01-16,41.6
S3,I1,2022-01-17,45.9
S3,I1,2022-01-18,57.0
S3,I1,2022-01-19,49.9
S3,I1,2022-01-20,51.1
S3,I1,2022-01-21,28.7
S3,I1,2022-01-22,35.8
S3,I1,2022-01-23,51.5
S3,I1,2022-01-24,55.4
S3,I1,2022-01-25,62.6
S3,I1,2022-01-26,68.0
S3,I1,2022-01-27,56.9
S3,I1,2022-01-28,40.6
S3,I1,2022-01-29,37.9
S3,I1,2022-01-30,51.0
S3,I1,2022-01-31,53.8
S3,I1,2022-02-01,69.1
S3,I1,2022-02-02,62.2
S3,I1,2022-02-03,63.4
S3,I1,2022-02-04,47.6
S3,I1,2022-02-05,46.2
S3,I1,2022-02-06,50.8
S3,I1,2022-02-07,38.4
S3,I1,2022-02-08,55.3
S3,I1,2022-02-09,55.7
S3,I1,2022-02-10,47.8
S3,I1,2022-02-11,55.2
S3,I1,2022-02-12,36.7
S3,I1,2022-02-13,41.7
S3,I1,2022-02-14,51.0
S3,I1,2022-02-15,47.8
S3,I1,2022-02-16,70.3
S3,I1,2022-02-17,58.1
S3,I1,2022-02-18,47.3
S3,I1,2022-02-19,42.3
S3,I1,2022-02-20,46.7
S3,I1,2022-02-21,54.5
S3,I1,2022-02-22,51.7
S3,I1,2022-02-23,60.9
S3,I1,2022-02-24,52.3
S3,I1,2022-02-25,37.8
S3,I1,2022-02-26,42.7
S3,I1,2022-02-27,43.3
S3,I1,2022-02-28,38.4
S3,I1,2022-03-01,61.5
S3,I1,2022-03-02,63.1
S3,I1,2022-03-03,53.0
S3,I1,2022-03-04,49.2
S3,I1,2022-03-05,49.8
S3,I1,2022-03-06,40.1
S3,I1,2022-03-07,50.9
S3,I1,2022-03-08,56.7
S3,I1,2022-03-09,60.7
S3,I1,2022-03-10,59.7
S3,I1,2022-03-11,54.9
S3,I1,2022-03-12,42.3
S3,I1,2022-03-13,50.0
S3,I1,2022-03-14,43.4
S3,I1,2022-03-15,55.0
S3,I1,2022-03-16,62.0
S3,I1,2022-03-17,50.6
S3,I1,2022-03-18,43.7
S3,I1,2022-03-19,26.4
S3,I1,2022-03-20,38.5
S3,I1,2022-03-21,43.0
S3,I1,2022-03-22,58.5
S3,I1,2022-03-23,60.1
S3,I1,2022-03-24,58.4
S3,I1,2022-03-25,41.4
S3,I1,2022-03-26,44.0
S3,I1,2022-03-27,41.2
S3,I1,2022-03-28,55.9
S3,I1,2022-03-29,54.7
S3,I1,2022-03-30,54.6
S3,I1,2022-03-31,56.8
S3,I1,2022-04-01,40.6
S3,I1,2022-04-02,43.3
S3,I1,2022-04-03,41.1
S3,I1,2022-04-04,52.3
S3,I1,2022-04-05,47.4
S3,I1,2022-04-06,62.3
S3,I1,2022-04-07,56.5
S3,I1,2022-04-08,50.6
S3,I1,2022-04-09,40.0
S3,I1,2022-04-10,48.7
S3,I1,2022-04-11,53.0
S3,I1,2022-04-12,69.4
S3,I1,2022-04-13,50.3
S3,I1,2022-04-14,52.8
S3,I1,2022-04-15,61.8
S3,I1,2022-04-16,44.9
S3,I1,2022-04-17,33.4
S3,I1,2022-04-18,48.7
S3,I1,2022-04-19,49.5
S3,I1,2022-04-20,63.1
S3,I1,2022-04-21,57.5
S3,I1,2022-04-22,51.2
S3,I1,2022-04-23,37.1
S3,I1,2022-04-24,49.1
S3,I1,2022-04-25,44.8
S3,I1,2022-04-26,54.5
S3,I1,2022-04-27,60.6
S3,I1,2022-04-28,52.6
S3,I1,2022-04-29,46.1
S3,I1,2022-04-30,33.2
S3,I1,2022-05-01,52.3
S3,I1,2022-05-02,51.3
S3,I1,2022-05-03,65.0
S3,I1,2022-05-04,62.5
S3,I1,2022-05-05,57.0
S3,I1,2022-05-06,39.8
S3,I1,2022-05-07,40.8
S3,I1,2022-05-08,42.8
S3,I1,2022-05-09,50.8
S3,I1,2022-05-10,69.4
S3,I1,2022-05-11,55.4
S3,I1,2022-05-12,62.2
S3,I1,2022-05-13,53.1
S3,I1,2022-05-14,51.3
S3,I1,2022-05-15,37.6
S3,I1,2022-05-16,43.7
S3,I1,2022-05-17,69.1
S3,I1,2022-05-18,62.9
S3,I1,2022-05-19,49.5
S3,I1,2022-05-20,50.5
S3,I1,2022-05-21,41.6
S3,I1,2022-05-22,39.4
S3,I1,2022-05-23,56.9
S3,I1,2022-05-24,55.7
S3,I1,2022-05-25,63.5
S3,I1,2022-05-26,64.4
S3,I1,2022-05-27,47.1
S3,I1,2022-05-28,46.8
S3,I1,2022-05-29,53.2
S3,I1,2022-05-30,51.4
S3,I1,2022-05-31,41.2
S3,I1,2022-06-01,59.5
S3,I1,2022-06-02,58.4
S3,I1,2022-06-03,42.7
S3,I1,2022-06-04,46.2
S3,I1,2022-06-05,47.3
S3,I1,2022-06-06,63.8
S3,I1,2022-06-07,58.9
S3,I1,2022-06-08,64.8
S3,I1,2022-06-09,54.4
S3,I1,2022-06-10,50.9
S3,I1,2022-06-11,45.0
S3,I1,2022-06-12,50.4
S3,I1,2022-06-13,53.0
S3,I1,2022-06-14,60.7
S3,I1,2022-06-15,71.8
S3,I1,2022-06-16,62.4
S3,I1,2022-06-17,54.4
S3,I1,2022-06-18,46.3
S3,I1,2022-06-19,53.4
S3,I1,2022-06-20,51.1
S3,I1,2022-06-21,59.5
S3,I1,2022-06-22,64.1
S3,I1,2022-06-23,55.8
S3,I1,2022-06-24,54.9
S3,I1,2022-06-25,47.3
S3,I1,2022-06-26,33.8
S3,I1,2022-06-27,54.2
S3,I1,2022-06-28,47.6
S3,I1,2022-06-29,63.6
S3,I1,2022-06-30,66.1
S3,I1,2022-07-01,50.7
S3,I1,2022-07-02,46.0
S3,I1,2022-07-03,26.6
S3,I1,2022-07-04,53.9
S3,I1,2022-07-05,65.5
S3,I1,2022-07-06,69.9
S3,I1,2022-07-07,69.6
S3,I1,2022-07-08,43.7
S3,I1,2022-07-09,42.4
S3,I1,2022-07-10,37.5
S3,I1,2022-07-11,53.7
S3,I1,2022-07-12,55.8
S3,I1,2022-07-13,54.0
S3,I1,2022-07-14,56.3
S3,I1,2022-07-15,54.2
S3,I1,2022-07-16,40.1
S3,I1,2022-07-17,44.5
S3,I1,2022-07-18,50.7
S3,I1,2022-07-19,49.6
S3,I1,2022-07-20,68.7
S3,I1,2022-07-21,47.4
S3,I1,2022-07-22,45.0
S3,I1,2022-07-23,47.1
S3,I1,2022-07-24,47.6
S3,I1,2022-07-25,54.1
S3,I1,2022-07-26,52.6
S3,I1,2022-07-27,60.2
S3,I1,2022-07-28,53.5
S3,I1,2022-07-29,46.4
S3,I1,2022-07-30,51.9
S3,I1,2022-07-31,39.5
S3,I1,2022-08-01,57.7
S3,I1,2022-08-02,60.9
S3,I1,2022-08-03,71.5
S3,I1,2022-08-04,56.7
S3,I1,2022-08-05,56.9
S3,I1,2022-08-06,44.3
S3,I1,2022-08-07,53.7
S3,I1,2022-08-08,43.8
S3,I1,2022-08-09,45.0
S3,I1,2022-08-10,64.6
S3,I1,2022-08-11,57.2
S3,I1,2022-08-12,48.8
S3,I1,2022-08-13,44.4
S3,I1,2022-08-14,54.6
S3,I1,2022-08-15,51.2
S3,I1,2022-08-16,63.8
S3,I1,2022-08-17,65.9
S3,I1,2022-08-18,72.9
S3,I1,2022-08-19,46.9
S3,I1,2022-08-20,38.1
S3,I1,2022-08-21,42.2
S3,I1,2022-08-22,62.2
S3,I1,2022-08-23,71.2
S3,I1,2022-08-24,65.6
S3,I1,2022-08-25,77.6
S3,I1,2022-08-26,55.7
S3,I1,2022-08-27,37.4
S3,I1,2022-08-28,44.2
S3,I1,2022-08-29,52.6
S3,I1,2022-08-30,62.9
S3,I1,2022-08-31,58.8
S3,I1,2022-09-01,53.4
S3,I1,2022-09-02,36.4
S3,I1,2022-09-03,55.4
S3,I1,2022-09-04,48.3
S3,I1,2022-09-05,53.8
S3,I1,2022-09-06,62.0
S3,I1,2022-09-07,64.3
S3,I1,2022-09-08,59.8
S3,I1,2022-09-09,52.6
S3,I1,2022-09-10,46.8
S3,I1,2022-09-11,52.8
S3,I1,2022-09-12,66.2
S3,I1,2022-09-13,64.2
S3,I1,2022-09-14,67.6
S3,I1,2022-09-15,65.1
S3,I1,2022-09-16,43.9
S3,I1,2022-09-17,46.8
S3,I1,2022-09-18,45.2
S3,I1,2022-09-19,52.7
S3,I1,2022-09-20,57.2
S3,I1,2022-09-21,57.9
S3,I1,2022-09-22,62.9
S3,I1,2022-09-23,42.6
S3,I1,2022-09-24,37.9
S3,I1,2022-09-25,52.1
S3,I1,2022-09-26,60.0
S3,I1,2022-09-27,69.8
S3,I1,2022-09-28,50.5
S3,I1,2022-09-29,61.9
S3,I1,2022-09-30,49.9
S3,I1,2022-10-01,50.3
S3,I1,2022-10-02,50.4
S3,I1,2022-10-03,54.8
S3,I1,2022-10-04,65.0
S3,I1,2022-10-05,68.0
S3,I1,2022-10-06,67.8
S3,I1,2022-10-07,51.3
S3,I1,2022-10-08,47.5
S3,I1,2022-10-09,54.9
S3,I1,2022-10-10,59.7
S3,I1,2022-10-11,53.9
S3,I1,2022-10-12,75.4
S3,I1,2022-10-13,54.0
S3,I1,2022-10-14,60.5
S3,I1,2022-10-15,41.6
S3,I1,2022-10-16,43.5
S3,I1,2022-10-17,65.0
S3,I1,2022-10-18,54.4
S3,I1,2022-10-19,71.5
S3,I1,2022-10-20,62.4
S3,I1,2022-10-21,52.0
S3,I1,2022-10-22,45.9
S3,I1,2022-10-23,35.6
S3,I1,2022-10-24,51.8
S3,I1,2022-10-25,65.1
S3,I1,2022-10-26,61.0
S3,I1,2022-10-27,69.8
S3,I1,2022-10-28,50.7
S3,I1,2022-10-29,38.9
S3,I1,2022-10-30,55.0
S3,I1,2022-10-31,54.2
S3,I1,2022-11-01,66.6
S3,I1,2022-11-02,70.4
S3,I1,2022-11-03,61.6
S3,I1,2022-11-04,45.8
S3,I1,2022-11-05,58.2
S3,I1,2022-11-06,53.6
S3,I1,2022-11-07,56.0
S3,I1,2022-11-08,67.8
S3,I1,2022-11-09,70.7
S3,I1,2022-11-10,60.9
S3,I1,2022-11-11,46.3
S3,I1,2022-11-12,40.6
S3,I1,2022-11-13,56.4
S3,I1,2022-11-14,61.1
S3,I1,2022-11-15,61.0
S3,I1,2022-11-16,74.7
S3,I1,2022-11-17,65.6
S3,I1,2022-11-18,51.2
S3,I1,2022-11-19,46.3
S3,I1,2022-11-20,50.7
S3,I1,2022-11-21,51.9
S3,I1,2022-11-22,65.4
S3,I1,2022-11-23,66.5
S3,I1,2022-11-24,61.1
S3,I1,2022-11-25,47.7
S3,I1,2022-11-26,44.2
S3,I1,2022-11-27,53.1
S3,I1,2022-11-28,54.2
S3,I1,2022-11-29,59.2
S3,I1,2022-11-30,65.9
S3,I1,2022-12-01,67.2
S3,I1,2022-12-02,53.8
S3,I1,2022-12-03,60.3
S3,I1,2022-12-04,56.5
S3,I1,2022-12-05,54.0
S3,I1,2022-12-06,67.0
S3,I1,2022-12-07,59.9
S3,I1,2022-12-08,66.4
S3,I1,2022-12-09,44.1
S3,I1,2022-12-10,43.1
S3,I1,2022-12-11,47.0
S3,I1,2022-12-12,64.9
S3,I1,2022-12-13,49.3
S3,I1,2022-12-14,74.7
S3,I1,2022-12-15,57.6
S3,I1,2022-12-16,41.4
S3,I1,2022-12-17,36.4
S3,I1,2022-12-18,44.0
S3,I1,2022-12-19,61.1
S3,I1,2022-12-20,69.9
S3,I1,2022-12-21,68.4
S3,I1,2022-12-22,63.9
S3,I1,2022-12-23,43.5
S3,I1,2022-12-24,48.3
S3,I1,2022-12-25,48.7
S3,I1,2022-12-26,56.3
S3,I1,2022-12-27,63.6
S3,I1,2022-12-28,75.0
S3,I1,2022-12-29,61.9
S3,I1,2022-12-30,49.9
S3,I1,2022-12-31,45.9
S3,I2,2022-01-01,41.7
S3,I2,2022-01-02,41.7
S3,I2,2022-01-03,54.2
S3,I2,2022-01-04,55.5
S3,I2,2022-01-05,66.4
S3,I2,2022-01-06,44.9
S3,I2,2022-01-07,48.6
S3,I2,2022-01-08,32.3
S3,I2,2022-01-09,45.6
S3,I2,2022-01-10,58.9
S3,I2,2022-01-11,57.9
S3,I2,2022-01-12,61.0
S3,I2,2022-01-13,53.4
S3,I2,2022-01-14,38.6
S3,I2,2022-01-15,37.7
S3,I2,2022-01-16,46.7
S3,I2,2022-01-17,37.9
S3,I2,2022-01-18,51.0
S3,I2,2022-01-19,62.9
S3,I2,2022-01-20,61.7
S3,I2,2022-01-21,47.1
S3,I2,2022-01-22,47.9
S3,I2,2022-01-23,43.2
S3,I2,2022-01-24,56.4
S3,I2,2022-01-25,58.0
S3,I2,2022-01-26,61.7
S3,I2,2022-01-27,50.6
S3,I2,2022-01-28,53.3
S3,I2,2022-01-29,52.1
S3,I2,2022-01-30,49.6
S3,I2,2022-01-31,50.2
S3,I2,2022-02-01,53.9
S3,I2,2022-02-02,67.2
S3,I2,2022-02-03,63.0
S3,I2,2022-02-04,51.7
S3,I2,2022-02-05,38.1
S3,I2,2022-02-06,45.7
S3,I2,2022-02-07,43.3
S3,I2,2022-02-08,61.3
S3,I2,2022-02-09,68.4
S3,I2,2022-02-10,65.9
S3,I2,2022-02-11,52.4
S3,I2,2022-02-12,30.9
S3,I2,2022-02-13,47.0
S3,I2,2022-02-14,61.4
S3,I2,2022-02-15,51.5
S3,I2,2022-02-16,64.5
S3,I2,2022-02-17,66.8
S3,I2,2022-02-18,50.6
S3,I2,2022-02-19,55.9
S3,I2,2022-02-20,41.9
S3,I2,2022-02-21,50.4
S3,I2,2022-02-22,67.3
S3,I2,2022-02-23,51.0
S3,I2,2022-02-24,60.6
S3,I2,2022-02-25,49.7
S3,I2,2022-02-26,45.1
S3,I2,2022-02-27,43.4
S3,I2,2022-02-28,55.1
S3,I2,2022-03-01,56.3
S3,I2,2022-03-02,68.1
S3,I2,2022-03-03,78.0
S3,I2,2022-03-04,48.8
S3,I2,2022-03-05,38.8
S3,I2,2022-03-06,38.3
S3,I2,2022-03-07,46.6
S3,I2,2022-03-08,58.6
S3,I2,2022-03-09,54.5
S3,I2,2022-03-10,55.0
S3,I2,2022-03-11,58.2
S3,I2,2022-03-12,49.8
S3,I2,2022-03-13,40.6
S3,I2,2022-03-14,42.0
S3,I2,2022-03-15,66.2
S3,I2,2022-03-16,62.8
S3,I2,2022-03-17,48.6
S3,I2,2022-03-18,49.4
S3,I2,2022-03-19,48.0
S3,I2,2022-03-20,36.3
S3,I2,2022-03-21,48.2
S3,I2,2022-03-22,54.1
S3,I2,2022-03-23,65.8
S3,I2,2022-03-24,59.7
S3,I2,2022-03-25,39.5
S3,I2,2022-03-26,45.8
S3,I2,2022-03-27,41.0
S3,I2,2022-03-28,54.9
S3,I2,2022-03-29,54.8
S3,I2,2022-03-30,58.3
S3,I2,2022-03-31,60.3
S3,I2,2022-04-01,52.7
S3,I2,2022-04-02,46.5
S3,I2,2022-04-03,40.5
S3,I2,2022-04-04,46.1
S3,I2,2022-04-05,61.2
S3,I2,2022-04-06,55.0
S3,I2,2022-04-07,68.9
S3,I2,2022-04-08,55.8
S3,I2,2022-04-09,48.8
